PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude
101651.99291,100962.28148,100207.54349,99308.89566,98244.81274,96987.92305,95502.19583,93746.33257,91674.16116,89235.57930,86376.10118,83039.15901,79164.86233,74691.64926,69568.15318,64053.43335,58680.86097,53692.29533,49062.68276,44764.22071,40770.14262,37056.95206,33608.87343,30412.41577,27453.83321,24718.50692,22195.22932,19879.44102,17774.27880,15882.82014,14193.05249,12683.47204,298.42687,298.42687,298.55991,299.66311,302.65654,304.71011,305.91885,306.55345,306.86827,307.10960,307.40671,308.24765,309.05239,309.49050,310.00781,311.79429,315.26651,319.11822,322.22917,325.19031,327.03889,328.71130,330.34759,332.13917,333.72734,335.11097,336.93524,340.50421,347.88595,359.23636,371.18231,371.18231,38.42857,0.50000,2.00000,4.00000,6.50000,10.00000,29.91980,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,16.77750,298.50135,298.16716,298.02881,297.78344,297.49212,297.24901,101587.63869,101570.15264,101546.83790,101466.53321,101281.62386,101049.09981,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.25751,48.89217
101688.44485,100998.25203,100242.91723,99343.63203,98278.95636,97021.37039,95534.83900,93778.06857,91704.86105,89265.06736,86404.23331,83065.76104,79189.72061,74714.52589,69588.71242,64071.52238,58696.60154,53706.11596,49074.62765,44774.26002,40778.66815,37064.18927,33615.02099,30417.51453,27457.90535,24721.68280,22197.59464,19881.09546,17775.29151,15883.32580,14193.19139,12683.29450,298.35532,298.35532,298.42257,299.62943,302.64179,304.68164,305.89908,306.53830,306.86547,307.10780,307.42189,308.25445,309.07572,309.48974,309.99523,311.77680,315.23128,319.15021,322.18349,325.15555,327.04119,328.74190,330.39504,332.15627,333.74335,335.11309,336.92588,340.49614,347.85844,359.24693,371.18859,371.18859,35.32532,0.50000,2.00000,4.00000,6.50000,10.00000,29.92808,0.50000,2.00000,4.00000,6.50000,10.00000,29.92808,15.04500,298.07851,297.90301,297.82204,297.67392,297.42800,297.19503,101603.98188,101586.48611,101563.15843,101492.91294,101317.97249,101085.25490,294.62004,294.72520,294.82933,294.95923,295.16465,297.19503,101428.49937,101411.00360,101387.67592,101358.51631,101317.69286,101085.25490,2.26605,48.89217
101684.93548,100994.69598,100239.31800,99340.13507,98275.58663,97018.02925,95531.54396,93774.78936,91701.64589,89261.94019,86401.19450,83062.89091,79187.04467,74712.00061,69586.34158,64069.36783,58694.75072,53704.71950,49073.52920,44773.13576,40777.64181,37063.44011,33614.55473,30417.19037,27457.61059,24721.43590,22197.38023,19880.92226,17775.13624,15883.20795,14193.13674,12683.27696,298.32062,298.32062,298.38951,299.70043,302.61906,304.67845,305.89018,306.52546,306.87169,307.11294,307.42860,308.27134,309.09833,309.49171,309.98925,311.76179,315.23467,319.17782,322.16720,325.11306,327.05304,328.77072,330.41949,332.14696,333.74762,335.11574,336.92195,340.48884,347.84394,359.25287,371.19184,371.19184,35.65925,0.50000,2.00000,4.00000,6.50000,10.00000,29.92734,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,18.06000,298.22013,298.00735,297.91324,297.71765,297.43686,297.19897,101635.54244,101618.04746,101594.72082,101506.89602,101314.38383,101081.68243,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.27459,48.89216
101670.12178,100979.87972,100224.46881,99325.42183,98261.18500,97003.88053,95517.68971,93761.31313,91688.60146,89249.35014,86389.13753,83051.45492,79176.31895,74702.05860,69577.26355,64061.32446,58687.81823,53698.87728,49068.62601,44768.82653,40773.90000,37060.36818,33612.13383,30415.29125,27456.05032,24720.17765,22196.37977,19880.20073,17774.65583,15882.92313,14193.02121,12683.30193,298.25084,298.25084,298.28991,299.74623,302.63078,304.65476,305.89534,306.52432,306.87546,307.11357,307.44086,308.26921,309.11212,309.50483,309.99077,311.76395,315.24168,319.19704,322.16889,325.09094,327.07931,328.78958,330.45704,332.14453,333.75104,335.11256,336.91607,340.49765,347.83370,359.26306,371.17952,371.17952,36.99497,0.50000,2.00000,4.00000,6.50000,10.00000,29.92433,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,15.76333,298.74649,298.36250,298.19906,297.89745,297.54269,297.27497,101593.36985,101575.88200,101552.56486,101478.16378,101299.12965,101066.54643,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.28313,48.89216
101650.07705,100959.83793,100204.51001,99305.89934,98242.13403,96985.09906,95499.29977,93743.46139,91671.35232,89232.70622,86373.20630,83036.33673,79162.13381,74688.94626,69565.33578,64050.74889,58678.69774,53691.13500,49062.07761,44763.20517,40769.05478,37056.30884,33608.83387,30412.68498,27453.95757,24718.48702,22195.03191,19879.23224,17774.03953,15882.56951,14192.87933,12683.34461,298.16933,298.16933,298.27043,299.89983,302.59999,304.64250,305.90051,306.53724,306.87616,307.11260,307.44670,308.25232,309.10828,309.50836,309.98908,311.76880,315.26971,319.20582,322.18918,325.08895,327.09583,328.79707,330.47785,332.15951,333.74924,335.10675,336.90975,340.51732,347.83114,359.26969,371.16481,371.16481,38.75714,0.50000,2.00000,4.00000,6.50000,10.00000,29.92065,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,17.64250,298.88703,298.51528,298.35286,298.03869,297.57323,297.26819,101595.10332,101577.61832,101554.30498,101468.96358,101279.02049,101046.50375,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.29167,48.89215
101646.62979,100956.27424,100200.77551,99302.16101,98238.53383,96981.48309,95495.70541,93740.02332,91668.03223,89229.51872,86370.21140,83033.43088,79159.30590,74686.29751,69562.85041,64048.48343,58676.86548,53689.67768,49060.91178,44762.27420,40768.18976,37055.53542,33608.21256,30412.26897,27453.65242,24718.20379,22194.73821,19879.00939,17773.90252,15882.46780,14192.81887,12683.32235,298.09717,298.09717,298.16405,299.96386,302.59402,304.59190,305.91059,306.54821,306.87524,307.12202,307.45593,308.21432,309.05708,309.50629,309.98765,311.78334,315.31502,319.19076,322.22250,325.07819,327.07967,328.77616,330.48687,332.16534,333.74280,335.09535,336.90239,340.53841,347.82303,359.27024,371.15644,371.15644,39.09756,0.50000,2.00000,4.00000,6.50000,10.00000,29.91931,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,23.20167,298.61553,298.23708,298.07816,297.77302,297.45348,297.21458,101656.19820,101638.71054,101615.39368,101497.63377,101275.26155,101042.72005,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30021,48.89214
101642.08667,100951.73543,100196.20428,99297.73182,98234.27332,96977.20878,95491.43186,93735.83442,91663.97197,89225.68254,86366.61198,83029.93951,79155.86860,74683.02992,69559.83999,64045.77721,58674.68425,53687.91967,49059.42290,44761.08794,40767.16216,37054.59785,33607.40932,30411.67633,27453.24637,24717.87381,22194.40700,19878.73464,17773.71312,15882.32674,14192.76480,12683.31345,298.07562,298.07562,298.11452,300.07864,302.57877,304.57734,305.90034,306.55403,306.87795,307.12877,307.45297,308.20346,309.01786,309.47121,309.97222,311.78761,315.34826,319.17976,322.23083,325.08942,327.05310,328.74805,330.46652,332.16430,333.73526,335.08739,336.88351,340.55590,347.81008,359.27149,371.16540,371.16540,39.51380,0.50000,2.00000,4.00000,6.50000,10.00000,29.91714,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,12.76250,298.29202,298.01034,297.88578,297.72606,297.48950,297.25903,101528.86434,101511.38012,101488.06784,101431.17129,101269.69138,101037.21237,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30875,48.89214
101583.36501,100893.52175,100138.37687,99240.65032,98178.66358,96923.06927,95438.49553,93684.24825,91613.99807,89177.64909,86320.72035,82986.36103,79114.98206,74645.27626,69525.72294,64015.72121,58648.68196,53665.54490,49040.24249,44744.72444,40753.23545,37042.81910,33597.59202,30403.72432,27446.97706,24712.96419,22190.63105,19875.98922,17771.90337,15881.30927,14192.46665,12683.53912,298.05674,298.05674,297.97879,300.24428,302.85379,304.63118,305.90330,306.56569,306.88957,307.14243,307.44162,308.20138,309.02321,309.44910,309.97458,311.80502,315.36401,319.20671,322.24930,325.08907,327.03071,328.73576,330.45420,332.19765,333.73937,335.08572,336.86551,340.56499,347.80325,359.29240,371.20111,371.20111,44.59756,0.50000,2.00000,4.00000,6.50000,10.00000,29.90375,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,13.31167,299.15149,298.69732,298.49061,298.16049,297.71062,297.39558,101475.13926,101457.67341,101434.38561,101374.35161,101209.89609,100977.76526,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.31729,48.89213
101440.16382,100751.54324,99997.73015,99102.14918,98042.97079,96790.57193,95309.39749,93558.56042,91492.23725,89060.39759,86208.66890,82880.20714,79015.52660,74553.58308,69442.94546,63942.80467,58585.40133,53610.93973,48993.33083,44704.60104,40719.14088,37014.09132,33573.74403,30384.27667,27431.45985,24700.82729,22181.41370,19869.37123,17767.61099,15878.97262,14191.75146,12684.09987,298.02558,298.02558,297.96423,300.59114,303.05382,304.90708,305.95431,306.59165,306.90766,307.14949,307.45928,308.18713,309.02627,309.41326,309.97903,311.85452,315.39049,319.27640,322.24905,325.11846,327.02646,328.74693,330.46261,332.23089,333.75698,335.08802,336.85808,340.58036,347.81546,359.31335,371.22457,371.22457,56.98929,0.50000,2.00000,4.00000,6.50000,10.00000,29.87477,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,20.04250,299.21249,298.76093,298.56164,298.16140,297.63255,297.31103,101409.10619,101391.66011,101368.39869,101269.29046,101065.99129,100834.34799,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.32584,48.89212
101288.58984,100601.10267,99848.66651,98955.49563,97899.52740,96650.39710,95172.58973,93425.37314,91363.21093,88936.06825,86089.77972,82767.60912,78910.08715,74456.35320,69355.17285,63865.48198,58518.38406,53553.05178,48943.51946,44662.04961,40682.93383,36983.65162,33548.54142,30363.66350,27414.95038,24687.91071,22171.61494,19862.32473,17763.08363,15876.54337,14190.97214,12684.67623,297.91797,297.91797,297.97345,301.03984,303.33164,305.05450,306.00169,306.61554,306.92110,307.14968,307.47425,308.18150,309.05173,309.38420,309.99760,311.89857,315.45937,319.28432,322.28779,325.15672,327.02643,328.78091,330.46832,332.24342,333.75953,335.07821,336.84806,340.59442,347.87486,359.30125,371.22916,371.22916,70.14058,0.50000,2.00000,4.00000,6.50000,10.00000,29.84844,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,19.23667,299.02602,298.58198,298.38736,298.00049,297.49131,297.17442,101247.29768,101229.86967,101206.63231,101112.30803,100914.00263,100682.80305,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.33438,48.89211
101240.50232,100553.32133,99801.41213,98909.04501,97853.95941,96605.76639,95128.92926,93382.74546,91321.81559,88896.21426,86051.65035,82731.36704,78876.09359,74424.95756,69326.74956,63840.59524,58496.96778,53534.53347,48927.66920,44648.48824,40671.28255,36973.94155,33540.61725,30357.14890,27409.71016,24683.82711,22168.47854,19859.99099,17761.59288,15875.75685,14190.68015,12684.82274,297.86383,297.86383,298.06926,301.12838,303.37894,305.08712,306.00278,306.61381,306.92434,307.15745,307.46209,308.17047,309.05779,309.39343,310.00858,311.98835,315.46305,319.29787,322.32352,325.16121,327.03395,328.83135,330.46826,332.21349,333.74875,335.05483,336.82335,340.60279,347.92734,359.27718,371.22533,371.22533,74.36315,0.50000,2.00000,4.00000,6.50000,10.00000,29.83809,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,20.71500,299.19465,298.67054,298.44300,297.98170,297.39552,297.06213,101216.14735,101198.72098,101175.48582,101072.58309,100865.74912,100634.65146,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.34292,48.89210
101392.94332,100704.11366,99950.48102,99055.53679,97997.26322,96746.00270,95265.74295,93515.52518,91450.19654,89019.79124,86169.70295,82842.97430,78980.38327,74520.98193,69413.33899,63917.06955,58563.59763,53592.22645,48977.43408,44691.01914,40707.22946,37004.26503,33565.94442,30377.90864,27426.40566,24696.91797,22178.33318,19866.84427,17765.93236,15878.10180,14191.35507,12684.15901,297.73795,297.73795,298.00486,300.63519,303.18328,304.97679,305.88643,306.51666,306.91234,307.15356,307.45304,308.13483,309.03561,309.43434,310.00370,311.98824,315.43431,319.26997,322.32055,325.10369,327.01953,328.84918,330.46082,332.19395,333.72493,335.02892,336.78198,340.51453,347.93682,359.25821,371.22363,371.22363,61.30308,0.50000,2.00000,4.00000,6.50000,10.00000,29.86706,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,14.43667,298.86353,298.40902,298.21416,297.87019,297.39582,297.08146,101295.71608,101278.26446,101254.99564,101188.46621,101017.74265,100786.08557,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.35146,48.89209
101478.17594,100788.50244,100033.77426,99137.36419,98077.53127,96824.51717,95342.32054,93589.98756,91522.15469,89088.86720,86235.68091,82905.48163,79038.77786,74574.64841,69461.69083,63959.76079,58600.79366,53624.58399,49005.33181,44714.78809,40727.33119,37021.19224,33580.10298,30389.61723,27435.92147,24704.37594,22183.95411,19870.73341,17768.30947,15879.34141,14191.72423,12683.78059,297.70012,297.70012,297.82516,300.45373,303.09027,304.85633,305.84325,306.47694,306.88557,307.14251,307.46968,308.12849,308.98960,309.43886,309.98626,311.98054,315.41513,319.27305,322.28571,325.09123,327.01645,328.87803,330.47319,332.25370,333.72096,335.02411,336.76056,340.46626,347.89858,359.27043,371.23782,371.23782,54.00357,0.50000,2.00000,4.00000,6.50000,10.00000,29.88815,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,15.50250,298.72847,298.26423,298.06941,297.71429,297.35645,297.05573,101393.17129,101375.70344,101352.41296,101279.61567,101102.44540,100870.40897,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.36000,48.89208
101495.66464,100805.78225,100050.78756,99153.96083,98093.73938,96840.40888,95357.85629,93605.06727,91536.69282,89102.78333,86248.95071,82918.11276,79050.49838,74585.34525,69471.30189,63968.12724,58608.09608,53631.25384,49011.05611,44719.55629,40731.38124,37024.54811,33583.00832,30392.09011,27438.00178,24706.07733,22185.26785,19871.58748,17768.73182,15879.51711,14191.76262,12683.67135,297.67339,297.67339,297.76555,300.34679,303.07330,304.82953,305.82984,306.45034,306.87923,307.13485,307.47492,308.13390,308.95504,309.43005,309.96530,311.94502,315.43114,319.30391,322.21566,325.10530,326.98560,328.90164,330.50250,332.27620,333.74507,335.04636,336.75844,340.42566,347.87992,359.27802,371.24884,371.24884,52.53506,0.50000,2.00000,4.00000,6.50000,10.00000,29.89267,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.68333,298.42338,298.02245,297.81724,297.55496,297.24262,296.98196,101354.16413,101336.68883,101313.38842,101268.63222,101119.44099,100887.27051,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.36854,48.89207
101478.28781,100788.56467,100033.70856,99136.99590,98076.95631,96823.92821,95341.75176,93589.36330,91521.48514,89088.20445,86235.00641,82904.86008,79038.02116,74573.84488,69460.86311,63958.74165,58599.93738,53624.55939,49005.31145,44714.54291,40727.16151,37020.94231,33580.11634,30389.75819,27436.18591,24704.73530,22184.30631,19870.87417,17768.15689,15879.14746,14191.62573,12683.69701,297.67329,297.67329,297.74233,300.29145,303.04787,304.81382,305.81596,306.43578,306.88783,307.14276,307.46510,308.13503,308.94742,309.42299,309.93139,311.91833,315.43859,319.36739,322.15761,325.14285,326.96062,328.93371,330.51227,332.27440,333.76968,335.05600,336.77382,340.39944,347.85543,359.29000,371.25342,371.25342,54.07792,0.50000,2.00000,4.00000,6.50000,10.00000,29.88865,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,18.17000,298.68548,298.24297,298.05215,297.67108,297.25694,296.97455,101423.40242,101405.92968,101382.63268,101294.27882,101101.52083,100869.41558,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.37708,48.89205
101465.06412,100775.10555,100020.01720,99123.22537,98063.41056,96810.73000,95328.95708,93577.03904,91509.62016,89076.79055,86224.03519,82894.38184,79028.13802,74564.78444,69452.63743,63951.22113,58593.47793,53619.21333,49000.71589,44710.62312,40723.83178,37018.10988,33577.83649,30387.93658,27434.72534,24703.65363,22183.53303,19870.31481,17767.72433,15878.85047,14191.49706,12683.69806,297.51711,297.51711,297.59498,300.24990,303.09933,304.83000,305.85716,306.44575,306.89985,307.14545,307.45482,308.12906,308.92279,309.40094,309.91821,311.87186,315.48194,319.36592,322.16698,325.14693,326.94790,328.93190,330.52953,332.25187,333.77643,335.06522,336.78003,340.39567,347.83890,359.28397,371.26130,371.26130,55.29399,0.50000,2.00000,4.00000,6.50000,10.00000,29.88519,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,12.60500,298.18192,297.88106,297.74127,297.51728,297.19877,296.93457,101344.51490,101327.04208,101303.74498,101247.80283,101087.46952,100855.39011,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.38562,48.89204
101446.04189,100756.17486,100001.18369,99104.67564,98045.31581,96793.07187,95311.73412,93560.27184,91493.36378,89061.07357,86208.94441,82879.98855,79014.54598,74552.30116,69441.29694,63941.06378,58584.81264,53611.81360,48994.46012,44705.26567,40719.22661,37014.29382,33574.64881,30385.40003,27432.70701,24702.09813,22182.39378,19869.49429,17767.13637,15878.48049,14191.34268,12683.71961,297.48484,297.48484,297.55909,300.34290,303.16456,304.86502,305.87207,306.45152,306.90527,307.14852,307.45614,308.10758,308.87866,309.31960,309.88902,311.87207,315.51615,319.34683,322.21266,325.08634,326.98326,328.89628,330.53364,332.25005,333.76928,335.06663,336.78086,340.38238,347.83455,359.28201,371.26305,371.26305,56.95893,0.50000,2.00000,4.00000,6.50000,10.00000,29.88085,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,13.86250,297.90559,297.64921,297.53668,297.40113,297.19155,296.97714,101339.63959,101322.17251,101298.88307,101235.63769,101068.05234,100836.08296,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.39416,48.89203
101413.40342,100723.80864,99969.04734,99073.17536,98014.79536,96763.40614,95282.87479,93532.17701,91465.99956,89034.49325,86183.43723,82855.81649,78991.91154,74531.32659,69422.23477,63924.27133,58570.41220,53599.44097,48983.93815,44696.29878,40711.51418,37007.83713,33569.25723,30381.05814,27429.27290,24699.41429,22180.39457,19868.07420,17766.15920,15877.89532,14191.12799,12683.79797,297.47450,297.47450,297.50478,300.60016,303.31346,304.92949,305.89600,306.44063,306.88716,307.14634,307.46982,308.10054,308.88002,309.25800,309.86631,311.88424,315.56070,319.33735,322.25974,325.06315,326.99736,328.88386,330.53589,332.27365,333.76842,335.06870,336.79014,340.37862,347.81500,359.28838,371.26644,371.26644,59.76575,0.50000,2.00000,4.00000,6.50000,10.00000,29.87503,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.12667,298.29368,297.97095,297.80723,297.58399,297.31036,297.05565,101274.90806,101257.45117,101234.17532,101186.88655,101035.34125,100803.55233,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.40270,48.89201
